ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
469760,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0753*05,E12,B,B02,Nissan,NISSAN NOTE,M1,M1,1080,,109,,2600,1480,1485,Petrol,M,1198,59,,,,,,,36
469767,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*07,J11,D,D04,Nissan,Nissan Qashqai,M1,M1,1350,,133,,2646,1560,1560,Petrol,M,1197,85,,,,,,,1
469774,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,A,A02,Nissan,Nissan Qashqai,M1,M1,1385,,99,,2646,1560,1560,Diesel,M,1461,81,,,,,,,20
469781,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,B,B04,Nissan,NISSAN QASHQAI,M1,M1,1440,,120,,2646,1560,1560,Diesel,M,1598,96,,,,,,,1
469788,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,B,B06,Nissan,Nissan Qashqai,M1,M1,1480,,128,,2646,1560,1560,Diesel,M,1598,96,,,,,,,1
469795,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,D,D03,Nissan,Nissan Qashqai,M1,M1,1350,,129,,2646,1560,1560,Petrol,M,1197,85,,,,,,,41
469803,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,D,D05,Nissan,NISSAN QASHQAI,M1,M1,1360,,129,,2646,1560,1560,Petrol,M,1197,85,,,,,,,1
469808,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,E,E01,Nissan,Nissan Qashqai,M1,M1,1390,,134,,2646,1560,1560,Petrol,M,1618,120,,,,,,,13
469815,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*09,J11,E,E02,Nissan,Nissan Qashqai,M1,M1,1390,,138,,2646,1560,1560,Petrol,M,1618,120,,,,,,,3
469822,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*10,J11,A,A02,Nissan,NISSAN QASHQAI,M1,M1,1385,,99,,2646,1560,1560,Diesel,M,1461,81,,,,,,,45
469829,HU,,,NISSAN,NISSAN INTERNATIONAL SA,Nissan,e11*2007/46*0963*10,J11,B,B03,Nissan,NISSAN QASHQAI,M1,M1,1440,,116,,2646,1560,1560,Diesel,M,1598,96,,,,,,,6
